feed,title,long_url,short_url
NPR,Macron calls shocking snap election in France; AI models compete in pageant,https://www.npr.org/2024/06/10/g-s1-3687/up-first-newsletter-macron-election-parliament-miss-ai-pageant,https://da.gd/9v6qR
