feed,title,long_url,short_url
BBC UK,Swimming rivers and faking illness to escape Ukraine’s draft,https://www.bbc.co.uk/news/world-europe-67120904?at_medium=RSS&at_campaign=KARANGA,https://da.gd/3KHZM
BBC UK,NHS talking therapy recommended for menopause symptoms,https://www.bbc.co.uk/news/health-67438995?at_medium=RSS&at_campaign=KARANGA,https://da.gd/XtKwHU
BBC UK,"Leonid meteor shower: When, where and how to catch a glimpse of the shooting stars",https://www.bbc.co.uk/news/science-environment-63670222?at_medium=RSS&at_campaign=KARANGA,https://da.gd/pkQ4
BBC UK,Trump assails judge and clerk in fraud trial as gag order temporarily lifts,https://www.bbc.co.uk/news/world-us-canada-67446060?at_medium=RSS&at_campaign=KARANGA,https://da.gd/AC5cU
BBC UK,IBM suspends ads on X after they appeared next to Nazi posts,https://www.bbc.co.uk/news/world-us-canada-67446797?at_medium=RSS&at_campaign=KARANGA,https://da.gd/aQSjfo
BBC UK,More illness among young affecting work ability,https://www.bbc.co.uk/news/health-67443189?at_medium=RSS&at_campaign=KARANGA,https://da.gd/6wzHBD
BBC UK,Climate change: Fewer wild swans returning to UK in winter,https://www.bbc.co.uk/news/science-environment-67407574?at_medium=RSS&at_campaign=KARANGA,https://da.gd/7qCTAq
BBC UK,Amazon to offer cars for purchase on US site,https://www.bbc.co.uk/news/business-67445642?at_medium=RSS&at_campaign=KARANGA,https://da.gd/8osi8
BBC UK,The Papers: Braverman's 'plan for Rwanda' and Israel says hostage dead in Gaza,https://www.bbc.co.uk/news/blogs-the-papers-67446356?at_medium=RSS&at_campaign=KARANGA,https://da.gd/iFkVPW
BBC UK,Childcare: 'I can’t find a nursery for my unborn baby',https://www.bbc.co.uk/news/education-67274943?at_medium=RSS&at_campaign=KARANGA,https://da.gd/qRSnV
BBC UK,Mean Girls musical: Will a modern take on the cult classic win over Gen Z?,https://www.bbc.co.uk/news/entertainment-arts-67434696?at_medium=RSS&at_campaign=KARANGA,https://da.gd/HFAqz
BBC UK,Sailing to school and the daily issues of climate change,https://www.bbc.co.uk/news/uk-scotland-67438057?at_medium=RSS&at_campaign=KARANGA,https://da.gd/w1lp
BBC UK,Berlin on edge for Erdogan after fierce Israel criticism,https://www.bbc.co.uk/news/world-europe-67436375?at_medium=RSS&at_campaign=KARANGA,https://da.gd/knwla
BBC UK,Breonna Taylor: Jury deadlocks over ex-officer Brett Hankison's fate,https://www.bbc.co.uk/news/world-us-canada-67446315?at_medium=RSS&at_campaign=KARANGA,https://da.gd/iGn8d
BBC UK,California man arrested over pro-Israel protester's death,https://www.bbc.co.uk/news/world-us-canada-67440339?at_medium=RSS&at_campaign=KARANGA,https://da.gd/khZjZ
BBC UK,Barton House: 'Significant' failings in evacuated tower block,https://www.bbc.co.uk/news/uk-england-bristol-67445383?at_medium=RSS&at_campaign=KARANGA,https://da.gd/0tZ9
BBC UK,Barnsley identical twin sisters celebrate 100th birthdays,https://www.bbc.co.uk/news/uk-england-south-yorkshire-67442286?at_medium=RSS&at_campaign=KARANGA,https://da.gd/gJ1i5c
BBC UK,NFL star Jason Kelce tops iTunes chart with new Christmas hit,https://www.bbc.co.uk/news/world-us-canada-67443508?at_medium=RSS&at_campaign=KARANGA,https://da.gd/B5RwXw
BBC UK,Police seize $1bn worth of fake designer goods in New York,https://www.bbc.co.uk/news/world-us-canada-67443109?at_medium=RSS&at_campaign=KARANGA,https://da.gd/xpB7LZ
