feed,title,long_url,short_url
NPR,Looming actors strike reflects major tensions in Hollywood,https://www.npr.org/2023/07/12/1187354643/looming-actors-strike-reflects-major-tensions-in-hollywood,https://da.gd/a7I0
NPR,"Egypt is suffering neither war nor chaos, but people are migrating away anyway",https://www.npr.org/2023/07/12/1187354607/egypt-is-suffering-neither-war-nor-chaos-but-people-are-migrating-away-anyway,https://da.gd/bufY
NPR,UPS workers could be on course for a historic strike within weeks,https://www.npr.org/2023/07/12/1187354600/ups-workers-could-be-on-course-for-a-historic-strike-within-weeks,https://da.gd/6DOJoO
NPR,The 2023 Emmy Awards: Breaking down this year's nominees,https://www.npr.org/2023/07/12/1187354593/the-2023-emmy-awards-breaking-down-this-years-nominees,https://da.gd/bYX6pN
NPR,"Fuel prices have tripled in Nigeria, squeezing millions who are already struggling",https://www.npr.org/2023/07/12/1187354579/fuel-prices-have-tripled-in-nigeria-squeezing-millions-who-are-already-strugglin,https://da.gd/RvCb0q
NPR,"NATO pledges its support for Ukraine, but gives it no timeline for membership",https://www.npr.org/2023/07/12/1187354572/nato-pledges-its-support-for-ukraine-but-gives-it-no-timeline-for-membership,https://da.gd/jGKr0N
NPR,A devastating attack claims 6 lives in Mexico's Jalisco state,https://www.npr.org/2023/07/12/1187354565/a-devastating-attack-claims-6-lives-in-mexicos-jalisco-state,https://da.gd/93c7gx
NPR,Plastic is suffocating coral reefs — and it's not just bottles and bags,https://www.npr.org/sections/goatsandsoda/2023/07/12/1187261701/plastic-is-suffocating-coral-reefs-and-its-not-just-bottles-and-bags,https://da.gd/wVQU2h
NPR,FBI Director Chris Wray defends agency at House Judiciary Committee hearing,https://www.npr.org/2023/07/12/1186462154/fbi-director-chris-wray-defends-agency-at-house-judiciary-committee-hearing,https://da.gd/FJC2Gj
NPR,Ukraine can't join NATO yet. But Biden says Zelenskyy is OK with that,https://www.npr.org/2023/07/12/1187291581/biden-vilnius-ukraine-nato,https://da.gd/PUX28l
