feed,title,long_url,short_url
BBC UK,Covid inquiry: Van-Tam family received 'unexpected' death threats,https://www.bbc.co.uk/news/health-67499233?at_medium=RSS&at_campaign=KARANGA,https://da.gd/ODox8a
BBC UK,Vehicle explodes on bridge between US and Canada,https://www.bbc.co.uk/news/world-us-canada-67502406?at_medium=RSS&at_campaign=KARANGA,https://da.gd/x7bJU
