feed,title,long_url,short_url
NPR,Young Michigan voters are 'uncommitted' to Biden; U.S. airman dies of self-immolation,https://npr.org/2024/02/27/1234133714/up-first-newsletter-michigan-primary-uncomitted-biden-self-immolation-protest,https://da.gd/5R3jw8
