feed,title,long_url,short_url
NPR,Up First briefing: Biden at Camp David; mortgage rates jump; NPR news quiz,https://www.npr.org/2023/08/18/1194569804/up-first-briefing-biden-at-camp-david-mortgage-rates-jump-npr-news-quiz,https://da.gd/Sqmz
