feed,title,long_url,short_url
NPR,Up First briefing: Truce in Gaza extended for 7th day; Henry Kissinger dies at 100,https://www.npr.org/2023/11/30/1216030142/up-first-briefing-truce-in-gaza-extended-for-7th-day-henry-kissinger-dies-at-100,https://da.gd/Laplvc
