feed,title,long_url,short_url
NPR,Mexico's first female president; a Georgia cancer patient's Medicaid struggle,https://www.npr.org/2024/06/03/g-s1-2500/up-first-newsletter-mexico-election-first-female-president-georgia-medicaid,https://da.gd/AOJAYp
