feed,title,long_url,short_url
New York Times US,"Trump Ballot Challenges Advance, Varying Widely in Strategy and Sophistication",https://www.nytimes.com/2024/01/04/us/trump-ballot-eligibility-challenges.html,https://da.gd/JzEFQ
