feed,title,long_url,short_url
NPR,6 presumed dead in Baltimore bridge collapse; former RNC chair dropped from NBC,https://npr.org/2024/03/27/1241131210/up-first-newsletter-baltimore-bridge-recovery-nbc-drops-rnc-chair-contributer,https://da.gd/0cj0Y
