feed,title,long_url,short_url
Al Jazeera,Pope Francis names 21 new cardinals,https://www.aljazeera.com/news/2023/7/9/pope-francis-names-21-new-cardinals,https://da.gd/M9JS1D
Al Jazeera,"‘In Lebanon, I earn well, but not enough to keep my mum alive’",https://www.aljazeera.com/features/longform/2023/7/9/in-lebanon-i-earn-well-but-not-enough-to-keep-my-mum-alive,https://da.gd/U5Gww
Al Jazeera,Yemen’s Houthis implement Swedish import ban over Quran burning,https://www.aljazeera.com/news/2023/7/9/yemens-houthis-implement-swedish-import-ban-over-quran-burning,https://da.gd/xY1P
Al Jazeera,France bans Bastille Day fireworks sale after anti-gov’t protests,https://www.aljazeera.com/news/2023/7/9/france-bans-bastille-day-fireworks-sale-after-anti-govt-protests,https://da.gd/74euUA
Al Jazeera,Israeli protests reignite as Netanyahu pushes new justice bill,https://www.aljazeera.com/news/2023/7/9/israeli-protests-reignite-as-netanyahu-pushes-new-justice-bill,https://da.gd/0iDc0K
Al Jazeera,Photos: Russia’s war in Ukraine crosses 500-day mark,https://www.aljazeera.com/gallery/2023/7/9/photos-russias-war-in-ukraine-crosses-500-day-mark,https://da.gd/TOUy2q
Al Jazeera,Missing Mexican journalist’s body found ‘with signs of violence’,https://www.aljazeera.com/news/2023/7/9/missing-mexican-journalists-body-found-with-signs-of-violence,https://da.gd/odVozo
Al Jazeera,Mirziyoyev seeks third term in Uzbekistan presidential election,https://www.aljazeera.com/news/2023/7/9/mirziyoyev-seeks-third-term-in-uzbekistan-presidential-election,https://da.gd/uJzN9a
Al Jazeera,Vital aid access for Syria to be voted on again at the UNSC,https://www.aljazeera.com/news/2023/7/9/vital-aid-access-for-syria-to-be-voted-on-again-at-the-unsc,https://da.gd/wvAvZs
Al Jazeera,"Russia-Ukraine war: List of key events, day 501",https://www.aljazeera.com/news/2023/7/9/russia-ukraine-war-list-of-key-events-day-501,https://da.gd/crYvvC
Al Jazeera,Yellen sees progress in US-China ties at end of Beijing visit,https://www.aljazeera.com/news/2023/7/9/yellen-sees-progress-in-us-china-ties-at-end-of-beijing-visit,https://da.gd/AXuR
Al Jazeera,Nauru prepares to mine deep seas in big climate controversy,https://www.aljazeera.com/economy/2023/7/9/nauru-prepares-to-mine-deep-seas-in-big-climate-controversy,https://da.gd/8cXulX
Al Jazeera,What impact will Threads have on Twitter and social media?,https://www.aljazeera.com/program/inside-story/2023/7/8/what-impact-will-threads-have-on-twitter-and-social-media,https://da.gd/MrTo
Al Jazeera,Air raid kills at least 22 in Sudan’s city of Omdurman,https://www.aljazeera.com/news/2023/7/8/air-raid-kills-at-least-22-in-sudans-city-of-omdurman,https://da.gd/OHhbp4
Al Jazeera,Ukraine’s Zelenskyy brings home Azovstal commanders from Turkey,https://www.aljazeera.com/news/2023/7/8/ukraines-zelenskyy-returns-azov-commanders-released-to-turkey,https://da.gd/C8aTPa
Al Jazeera,EU envoy blasts Israel over deadly Jenin raid,https://www.aljazeera.com/news/2023/7/8/eu-envoy-blasts-israel-over-deadly-jenin-raid,https://da.gd/vsACn
Al Jazeera,What makes South Asia so vulnerable to climate change?,https://www.aljazeera.com/news/2023/7/8/what-makes-south-asia-so-vulnerable-to-climate-change,https://da.gd/FdZR0
Al Jazeera,Uzbekistan presidential election: No choice amid apathy and heat,https://www.aljazeera.com/news/2023/7/8/uzbekistan-presidential-election-no-choice-amid-apathy-and-heat,https://da.gd/Aw58r
Al Jazeera,"The road to climate stability runs through us, not SCOTUS",https://www.aljazeera.com/opinions/2023/7/8/the-road-to-climate-stability-runs-through-us-not-scotus,https://da.gd/6zkJQ6
Al Jazeera,Windfall oil revenue is buying illusory stability in Iraq,https://www.aljazeera.com/opinions/2023/7/8/windfall-oil-revenue-is-buying-illusory-stability-in-iraq,https://da.gd/WtUNkb
Al Jazeera,Thousands march in Bosnia to mark 1995 Srebrenica genocide,https://www.aljazeera.com/news/2023/7/8/thousands-march-in-bosnia-to-mark-1995-srebrenica-genocide,https://da.gd/wkxQIo
Al Jazeera,Thousands defy bans in France to rally against police violence,https://www.aljazeera.com/news/2023/7/8/paris-memorial-march-banned-as-fresh-protests-planned-in-france,https://da.gd/2p448J
Al Jazeera,At least 11 killed in local polls in India’s West Bengal: Reports,https://www.aljazeera.com/news/2023/7/8/at-least-11-killed-in-local-polls-in-indias-west-bengal-reports,https://da.gd/i5xqT
Al Jazeera,The pillage of Jenin: Israel’s spin wears thin,https://www.aljazeera.com/program/the-listening-post/2023/7/8/the-pillage-of-jenin-israels-spin-wears-thin,https://da.gd/7Jwqq
Al Jazeera,Israel won’t criminally charge five officers for 2021 Gaza attack,https://www.aljazeera.com/news/2023/7/8/israel-wont-criminally-charge-five-officers-for-2021-gaza-attack,https://da.gd/rZyes
