feed,title,long_url,short_url
NPR,Up First Briefing: Alzheimer's drug; Ukraine cluster bombs; tap water chemicals,https://www.npr.org/2023/07/07/1186341240/up-first-briefing-alzheimers-drug-ukraine-cluster-bombs-tap-water-chemicals,https://da.gd/JL3jxx
