feed,title,long_url,short_url
BBC UK,Junior doctors' strike: The 'huge effort' to keep a hospital running,https://www.bbc.co.uk/news/health-67894936?at_medium=RSS&at_campaign=KARANGA,https://da.gd/YMyB9f
BBC UK,Derek Draper: How Kate Garraway's heartbreak and hope captured a nation,https://www.bbc.co.uk/news/entertainment-arts-67893235?at_medium=RSS&at_campaign=KARANGA,https://da.gd/K1lr
BBC UK,Young Britons exposed to online radicalisation following Hamas attack,https://www.bbc.co.uk/news/uk-67884785?at_medium=RSS&at_campaign=KARANGA,https://da.gd/r5Scr
BBC UK,Nigel Lythgoe steps down as So You Think You Can Dance judge,https://www.bbc.co.uk/news/entertainment-arts-67899559?at_medium=RSS&at_campaign=KARANGA,https://da.gd/oLKa5p
BBC UK,Palace of Aigai: Greece reopens huge Alexander the Great monument,https://www.bbc.co.uk/news/world-europe-67899408?at_medium=RSS&at_campaign=KARANGA,https://da.gd/KHHY
BBC UK,"Ukraine war: Atesh, the group spying on Russians in occupied Crimea",https://www.bbc.co.uk/news/world-europe-67659275?at_medium=RSS&at_campaign=KARANGA,https://da.gd/nN6FuV
BBC UK,Glynn Simmons: Freedom 'exhilarating' for man exonerated after 48 years,https://www.bbc.co.uk/news/world-us-canada-67878504?at_medium=RSS&at_campaign=KARANGA,https://da.gd/oK1uvp
BBC UK,Japan earthquake: The tiny firm that alerts millions about disasters,https://www.bbc.co.uk/news/business-67869653?at_medium=RSS&at_campaign=KARANGA,https://da.gd/rTCPfo
BBC UK,The woman who spent Christmas in search of a rare plant,https://www.bbc.co.uk/news/science-environment-67596154?at_medium=RSS&at_campaign=KARANGA,https://da.gd/hFNr
BBC UK,Elijah McClain case: Colorado officer jailed over 23-year-old's death,https://www.bbc.co.uk/news/world-us-canada-67899193?at_medium=RSS&at_campaign=KARANGA,https://da.gd/zukR1X
