feed,title,long_url,short_url
NPR,"Cities with soda taxes saw sales of sugary drinks fall as prices rose, study finds",https://www.npr.org/sections/health-shots/2024/01/06/1223243244/cities-with-soda-taxes-saw-sales-of-sugary-drinks-fall-as-prices-rose-study-find,https://da.gd/M5q0s
