feed,title,long_url,short_url
Al Jazeera,Photos: Greece wildfires force thousands to flee seaside resorts,https://www.aljazeera.com/gallery/2023/7/18/photos-greece-wildfires-force-thousands-to-flee-seaside-resorts,https://da.gd/W2H5lC
