feed,title,long_url,short_url
NPR,"How some faculty members are defending student protesters, in actions and in words",https://npr.org/2024/05/01/1248099600/campus-protests-faculty-arrests-letters-no-confidence-votes,https://da.gd/44AZXr
NPR,"For many Missouri Catholics, abortion rights means choosing between faith, politics",https://npr.org/2024/05/01/1247845799/missouri-catholics-abortion-church-ballot-measure-vote,https://da.gd/0aVEU
NPR,Christian conservatives wrestle with shifting GOP stance on Arizona abortion ban,https://npr.org/2024/05/01/1248273158/christian-conservatives-wrestle-trump-kari-lake-arizona-abortion-ban,https://da.gd/4mTe
NPR,Reforms and heartbreak after final sentencing in Elijah McClain's death,https://npr.org/2024/05/01/1248194859/reforms-and-heartbreak-after-final-sentencing-in-elijah-mcclains-death,https://da.gd/QeONW
NPR,"NPR poll: Democrats fear fascism, and Republicans worry about a lack of values",https://npr.org/2024/05/01/1248249250/election-poll-trump-biden-voters,https://da.gd/ILrH0N
NPR,Republicans in Congress are trying to reshape election maps by excluding noncitizens,https://npr.org/2024/05/01/1245563450/census-citizenship-question-noncitizens-redistricting-apportionment,https://da.gd/HW8p
NPR,"Before living in a pineapple under the sea, SpongeBob was born as an educational tool",https://npr.org/2024/05/01/1247526187/spongebob-squarepants-anniversary-25-years,https://da.gd/06fanR
NPR,El Niño weather is leading to droughts and power cuts in South America,https://npr.org/2024/05/01/1247847802/drought-south-america-el-nino-colombia-ecuador,https://da.gd/ChC1G
NPR,"After chronicling California at 'L.A. Times' for 43 years, Louis Sahagún has retired",https://npr.org/2024/05/01/1248086703/louis-sahagun-la-times-california-news,https://da.gd/B4vzET
NPR,"For birds, siblinghood can be a matter of life or death",https://npr.org/2024/05/01/1248050363/bird-siblings-siblingcide-boobies-woodpeckers-life-death,https://da.gd/0D7GZI
