feed,title,long_url,short_url
BBC UK,Sir Jim Ratcliffe at Man Utd: Transfer window; Erik ten Hag; Jadon Sancho - what happens next?,https://www.bbc.co.uk/sport/football/67468372?at_medium=RSS&at_campaign=KARANGA,https://da.gd/QS8tBV
