feed,title,long_url,short_url
NPR,Thousands take to the streets in Nigerian cities to protest government policies,https://www.npr.org/2024/08/03/nx-s1-5061499/thousands-take-to-the-streets-in-nigerian-cities-to-protest-government-policies,https://da.gd/bWIK9J
NPR,Saturday Sports: A record-breaking week at the Olympics,https://www.npr.org/2024/08/03/nx-s1-5060473/saturday-sports-a-record-breaking-week-at-the-olympics,https://da.gd/mnVtR
NPR,Women are taking part in a century-old Catholic festival for the first time,https://www.npr.org/2024/08/03/nx-s1-5061498/women-are-taking-part-in-a-century-old-catholic-festival-for-the-first-time,https://da.gd/yZUGV
NPR,A roundup of the Olympics on TV so far,https://www.npr.org/2024/08/03/nx-s1-5061257/a-roundup-of-the-olympics-on-tv-so-far,https://da.gd/l9uN
NPR,Russian troops are gaining ground in eastern Ukraine,https://www.npr.org/2024/08/03/nx-s1-5061265/russian-troops-are-gaining-ground-in-eastern-ukraine,https://da.gd/n7Ig
NPR,Amtrak is set to carry more passengers than ever before this year,https://www.npr.org/2024/08/03/nx-s1-5060436/amtrak-is-set-to-carry-more-passengers-than-ever-before-this-year,https://da.gd/G8olz
NPR,"In 1968, the DNC was also held in Chicago. That's where the similarities end",https://www.npr.org/2024/08/03/nx-s1-5059176/in-1968-the-dnc-was-also-held-in-chicago-thats-where-the-similarities-end,https://da.gd/jiAi
NPR,How Harris entering the presidential race will impact those who were on the fence,https://www.npr.org/2024/08/03/nx-s1-5058785/how-harris-entering-the-presidential-race-will-impact-those-who-were-on-the-fence,https://da.gd/V3ND
NPR,Stocks fell after weak jobs report. Are we heading for a recession?,https://www.npr.org/2024/08/03/nx-s1-5061537/stocks-fell-after-weak-jobs-report-are-we-heading-for-a-recession,https://da.gd/2BwExS
NPR,"Week in politics: Trump on Harris' biracial identity, Harris' running mate",https://www.npr.org/2024/08/03/nx-s1-5060211/week-in-politics-trump-on-harris-biracial-identity-harris-running-mate,https://da.gd/kIiQM
