feed,title,long_url,short_url
NPR,Up First briefing: Trump's booking; Biden in Maui; extreme weather explained,https://www.npr.org/2023/08/22/1195177216/up-first-briefing-trumps-booking-biden-maui-extreme-weather,https://da.gd/wWISZ
