feed,title,long_url,short_url
NPR,Up First briefing: Biden links Israel and Ukraine aid; Russia detains U.S. journalist,https://www.npr.org/2023/10/20/1207381399/up-first-briefing-biden-israel-ukraine-aid-russia-detains-us-journalist,https://da.gd/vioIQ
