feed,title,long_url,short_url
NPR,Studying the link between the gut and mental health is personal for this scientist,https://www.npr.org/sections/health-shots/2023/07/08/1186092825/studying-the-link-between-the-gut-and-mental-health-is-personal-for-this-scienti,https://da.gd/PJfn
