feed,title,long_url,short_url
Al Jazeera,"Iraq says 16 people, including civilians, killed in ‘new US aggression’",https://www.aljazeera.com/news/2024/2/3/us-warns-of-more-retaliatory-strikes-as-it-hits-iraq-syria-amid-gaza-war?traffic_source=rss,https://da.gd/33paL
Al Jazeera,Turkey appoints Fatih Karahan as new central bank chief after Erkan resigns,https://www.aljazeera.com/news/2024/2/3/turkey-appoints-fatih-karahan-as-new-central-bank-chief-after-erkan-resigns?traffic_source=rss,https://da.gd/KCF6Y
