feed,title,long_url,short_url
BBC UK,Israel to act on soldier misconduct after BBC investigation,https://www.bbc.co.uk/news/world-middle-east-68277124?at_medium=RSS&at_campaign=KARANGA,https://da.gd/rVrm8H
