feed,title,long_url,short_url
NPR,Up First briefing: Trump pleads not guilty; July job numbers; Women's World Cup,https://www.npr.org/2023/08/04/1192083111/up-first-briefing-trump-pleads-not-guilty-july-job-numbers-womens-world-cup,https://da.gd/KiBBc2
