feed,title,long_url,short_url
NPR,Up First briefing: affirmative action; student loan forgiveness; actors strike looms,https://www.npr.org/2023/06/30/1185273194/up-first-briefing-affirmative-action-student-loan-forgiveness-actors-strike-loom,https://da.gd/b7DOy
