feed,title,long_url,short_url
Al Jazeera,Miami mayor launches long-shot 2024 Republican presidential bid,https://www.aljazeera.com/news/2023/6/14/miami-mayor-launches-long-shot-2024-republican-presidential-bid,https://da.gd/XcIOcm
Al Jazeera,Serbia arrests Kosovo police officers as tensions soar,https://www.aljazeera.com/news/2023/6/14/serbia-arrests-kosovo-police-officers-as-tensions-soar,https://da.gd/tmMH
Al Jazeera,US to address killing of American citizen ‘directly’ with Israel,https://www.aljazeera.com/news/2023/6/14/us-to-address-killing-of-american-citizen-directly-with-israel,https://da.gd/85wmc
Al Jazeera,Bud Light loses out on featuring transgender influencer Mulvaney,https://www.aljazeera.com/economy/2023/6/14/bud-light-loses-out-on-featuring-transgender-influencer-mulvaney,https://da.gd/4NUos
Al Jazeera,Ukraine attacks the front line; Russia says big losses inflicted,https://www.aljazeera.com/news/2023/6/14/ukraine-attacks-the-front-line-russia-says-big-losses-inflicted,https://da.gd/AHrz0
Al Jazeera,Thousands protest against strict abortion law in Poland,https://www.aljazeera.com/news/2023/6/14/thousands-protest-strict-abortion-law-after-pregnant-woman-dies,https://da.gd/3hAn2
Al Jazeera,US Southern Baptists reject two churches over women pastors,https://www.aljazeera.com/news/2023/6/14/us-southern-baptists-reject-two-churches-over-women-pastors,https://da.gd/GRn20
Al Jazeera,Could governments stifle innovation if they regulate AI?,https://www.aljazeera.com/program/inside-story/2023/6/14/could-governments-stifle-innovation-if-they-regulate-ai,https://da.gd/Uewg
Al Jazeera,Guatemalan court convicts prominent journalist José Rubén Zamora,https://www.aljazeera.com/news/2023/6/14/guatemalan-court-convicts-prominent-journalist-jose-ruben-zamora,https://da.gd/jE4o
Al Jazeera,"US Fed holds interest rates steady, indicates hikes upcoming",https://www.aljazeera.com/economy/2023/6/14/us-fed-holds-interest-rates-steady-indicates-hikes-upcoming,https://da.gd/wBIcEK
Al Jazeera,Eight presidential candidates enter Ecuador’s early election race,https://www.aljazeera.com/news/2023/6/14/eight-presidential-candidates-enter-ecuadors-early-election-race,https://da.gd/XvAtO
Al Jazeera,Eight Kenyan police killed in suspected al-Shabab bombing,https://www.aljazeera.com/news/2023/6/14/eight-kenyan-police-killed-in-suspected-al-shabab-bombing,https://da.gd/7zZDI
Al Jazeera,Sudan’s raging war forces more than two million from their homes,https://www.aljazeera.com/news/2023/6/14/sudans-raging-war-forces-more-than-2-million-from-their-homes,https://da.gd/bEwp
Al Jazeera,Clooney Foundation sues Venezuela for alleged rights abuses,https://www.aljazeera.com/news/2023/6/14/clooney-foundation-sues-venezuela-for-alleged-rights-abuses,https://da.gd/s9SH
Al Jazeera,Pakistan villagers fear what Cyclone Biparjoy will take away,https://www.aljazeera.com/news/2023/6/14/people-in-southern-pakistan-displaced-as-major-cyclone-expected,https://da.gd/hsLUL
Al Jazeera,"US, Iranian officials held talks in Oman in May: Media reports",https://www.aljazeera.com/news/2023/6/14/us-iran-officials-met-in-oman-in-may-media-reports,https://da.gd/9qIwR
Al Jazeera,Waiving US visas for Israelis would be a mistake,https://www.aljazeera.com/opinions/2023/6/14/waiving-us-visas-for-israelis-would-be-a-mistake,https://da.gd/JMWr
Al Jazeera,China’s Xi Jinping backs ‘just cause’ of Palestinian statehood,https://www.aljazeera.com/news/2023/6/14/chinas-xi-jinping-backs-just-cause-of-palestinian-statehood,https://da.gd/9qjyU
Al Jazeera,Turkey’s Erdogan defies pressure over Sweden’s NATO application,https://www.aljazeera.com/news/2023/6/14/turkeys-erdogan-defies-pressure-over-swedens-nato-application,https://da.gd/vhs8S
Al Jazeera,US confirms top diplomat Blinken’s long-anticipated China visit,https://www.aljazeera.com/news/2023/6/14/us-confirms-top-diplomat-blinkens-long-anticipated-china-visit,https://da.gd/lWF4n
Al Jazeera,Ugandan anti-LGBTQ law deepens Anglican Church rift on gay rights,https://www.aljazeera.com/news/2023/6/14/ugandan-anti-lgbtq-law-deepens-anglican-church-rift-on-gay-rights,https://da.gd/PUAz
Al Jazeera,Nigeria allows currency to drop third of value on official market,https://www.aljazeera.com/news/2023/6/14/nigeria-allows-naira-to-drop-more-than-36-on-official-market,https://da.gd/5ezue
Al Jazeera,How I rescue people caught in Sudan’s war | Close Up,https://www.aljazeera.com/program/al-jazeera-close-up/2023/6/14/how-i-rescue-people-caught-in-sudans-war-close-up,https://da.gd/Odwd3
Al Jazeera,Derailed: Investigating the US railroad industry,https://www.aljazeera.com/program/fault-lines/2023/6/14/derailed-investigating-the-us-railroad-industry,https://da.gd/Lzt0g
Al Jazeera,The family behind a unique Palestinian football club,https://www.aljazeera.com/program/al-jazeera-world/2023/6/14/the-family-behind-a-unique-palestinian-football-club,https://da.gd/Y1RCam
