feed,title,long_url,short_url
NPR,Up First briefing: Trump trial date expected; Jacksonville shooting; Maui surf lessons,https://www.npr.org/2023/08/28/1196290712/up-first-briefing-trump-trial-date-jacksonville-shooting-maui-surf-lessons,https://da.gd/XtypWz
