feed,title,long_url,short_url
BBC UK,Men on Viagra may reduce their Alzheimer's risk - study,https://www.bbc.co.uk/news/health-68232649?at_medium=RSS&at_campaign=KARANGA,https://da.gd/JDzZ
BBC UK,Pakistan holds election tainted by rigging claims,https://www.bbc.co.uk/news/world-asia-68226228?at_medium=RSS&at_campaign=KARANGA,https://da.gd/2WgTyv
BBC UK,Concern raised months before bailed man murdered girlfriend,https://www.bbc.co.uk/news/uk-scotland-tayside-central-68228228?at_medium=RSS&at_campaign=KARANGA,https://da.gd/1wJ4Y
BBC UK,"Source oil and gas locally, urges Equinor energy boss",https://www.bbc.co.uk/news/business-68225830?at_medium=RSS&at_campaign=KARANGA,https://da.gd/jt6EXs
BBC UK,Viewers line up day in advance for Trump's ballot ban case,https://www.bbc.co.uk/news/world-us-canada-68212250?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Pu28j5
BBC UK,The Papers: William 'gives thanks' and 'tone-deaf Tories',https://www.bbc.co.uk/news/blogs-the-papers-68235613?at_medium=RSS&at_campaign=KARANGA,https://da.gd/2A7et
BBC UK,Why Labour junked its £28bn green investment pledge,https://www.bbc.co.uk/news/uk-politics-68236323?at_medium=RSS&at_campaign=KARANGA,https://da.gd/6Ndy
BBC UK,'We are surrounded': Guarding the Middle East's most dangerous border,https://www.bbc.co.uk/news/world-middle-east-68231543?at_medium=RSS&at_campaign=KARANGA,https://da.gd/LZ6jw
BBC UK,North Koreans working in China 'exploited like slaves',https://www.bbc.co.uk/news/world-asia-68226271?at_medium=RSS&at_campaign=KARANGA,https://da.gd/PBl1
BBC UK,Martin Scorsese says immersive screening experiences can weaken films,https://www.bbc.co.uk/news/entertainment-arts-68215163?at_medium=RSS&at_campaign=KARANGA,https://da.gd/YeJkKI
BBC UK,Divya Deshmukh: India chess player's Instagram post sparks sexism discussion,https://www.bbc.co.uk/news/world-asia-india-68201529?at_medium=RSS&at_campaign=KARANGA,https://da.gd/3grPLQ
