feed,title,long_url,short_url
NPR,Up First briefing: Trump's immunity claims; loose parts on Boeing Max 9 planes,https://www.npr.org/2024/01/09/1223642098/up-first-briefing-trumps-immunity-claims-loose-parts-on-boeing-max-9-planes,https://da.gd/a61m9M
