feed,title,long_url,short_url
NPR,Up First briefing: UAW strike deadline; East Coast storm; Zelenskyy interview,https://www.npr.org/2023/09/22/1200813435/up-first-briefing-uaw-strike-deadline-tropical-storm-zelenskyy-ukraine-war-life,https://da.gd/OIkX8E
