feed,title,long_url,short_url
Al Jazeera,Premature babies are dying at Gaza’s al-Shifa Hospital,https://www.aljazeera.com/program/newsfeed/2023/11/12/premature-babies-are-dying-at-gazas-al-shifa-hospital?traffic_source=rss,https://da.gd/ZLETNe
