feed,title,long_url,short_url
NPR,Up First briefing: Top Hamas leader killed in Lebanon; Harvard president resigns,https://www.npr.org/2024/01/03/1222620592/up-first-briefing-top-hamas-leader-killed-in-lebanon-harvard-president-resigns,https://da.gd/GvXzn4
