feed,title,long_url,short_url
NPR,Campus protests over Gaza could affect graduation; Steve Inkseep interviews Blinken,https://npr.org/2024/04/26/1247419232/up-first-newsletter-college-graduation-gaza-israel-protest-inskeep-blinken-china,https://da.gd/btU1d
