feed,title,long_url,short_url
NPR,Up First briefing: Trump's arraignment; Lizzo sued; Republicans on climate change,https://www.npr.org/2023/08/03/1191799559/up-first-briefing-trump-arraignment-lizzo-lawsuit-republicans-climate-change,https://da.gd/elV2uf
