feed,title,long_url,short_url
Al Jazeera,Pro-Russian former Ukrainian parliamentarian shot dead near Moscow,https://www.aljazeera.com/news/2023/12/6/pro-russian-former-ukrainian-parliamentarian-shot-dead-near-moscow?traffic_source=rss,https://da.gd/2uMszW
Al Jazeera,What do Israelis think of their gov’t handling of the captives’ crisis?,https://www.aljazeera.com/program/inside-story/2023/12/6/what-do-israelis-think-of-their-govt-handling-of-the-captives-crisis?traffic_source=rss,https://da.gd/cSbOW
