feed,title,long_url,short_url
BBC UK,Israel-Gaza: The man held with the hostages Israel mistakenly killed,https://www.bbc.co.uk/news/world-asia-67746356?at_medium=RSS&at_campaign=KARANGA,https://da.gd/JLQH
BBC UK,"Wasted wind power adds £40 to household energy bills, says think tank",https://www.bbc.co.uk/news/business-67494082?at_medium=RSS&at_campaign=KARANGA,https://da.gd/bVqu6O
BBC UK,The Somerset family travelling to Australia without flying,https://www.bbc.co.uk/news/uk-england-somerset-67747272?at_medium=RSS&at_campaign=KARANGA,https://da.gd/KfBz
BBC UK,Flooded Queensland towns isolated in crocodile-infested waters as supplies dwindle,https://www.bbc.co.uk/news/world-australia-67723758?at_medium=RSS&at_campaign=KARANGA,https://da.gd/ubXB
BBC UK,Texas to arrest illegal migrants in challenge to federal govt,https://www.bbc.co.uk/news/world-us-canada-67753877?at_medium=RSS&at_campaign=KARANGA,https://da.gd/sUc7b
BBC UK,Giuliani sued again by election workers over latest false claims,https://www.bbc.co.uk/news/world-us-canada-67756377?at_medium=RSS&at_campaign=KARANGA,https://da.gd/VD9CZl
BBC UK,Scotland's climate 'changing faster than expected',https://www.bbc.co.uk/news/uk-scotland-67752167?at_medium=RSS&at_campaign=KARANGA,https://da.gd/b8pU
BBC UK,"Amazon to make Warhammer 40,000 shows and movies",https://www.bbc.co.uk/news/business-67753779?at_medium=RSS&at_campaign=KARANGA,https://da.gd/LNeOsC
BBC UK,Jimmy Lai's landmark trial is a test of Hong Kong's courts,https://www.bbc.co.uk/news/world-asia-china-67700498?at_medium=RSS&at_campaign=KARANGA,https://da.gd/r1kAFs
BBC UK,Should Bollywood fear or embrace AI?,https://www.bbc.co.uk/news/world-asia-india-67657873?at_medium=RSS&at_campaign=KARANGA,https://da.gd/38c07s
BBC UK,How will Scotland plug its £1.5bn budget shortfall?,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-67750367?at_medium=RSS&at_campaign=KARANGA,https://da.gd/twuOxe
BBC UK,Storms in US northeast kill three and leave thousands without power,https://www.bbc.co.uk/news/world-us-canada-67755697?at_medium=RSS&at_campaign=KARANGA,https://da.gd/hQjqi
BBC UK,Wales budget: Warning of cuts to public services,https://www.bbc.co.uk/news/uk-wales-politics-67748243?at_medium=RSS&at_campaign=KARANGA,https://da.gd/aoFX
