feed,title,long_url,short_url
New York Times World,"UNRWA in Gaza Fought Hamas Infiltration; Not Hard Enough, Israel Says",https://www.nytimes.com/2024/02/10/world/middleeast/unrwa-hamas-gaza.html,https://da.gd/6A3Oyd
