feed,title,long_url,short_url
BBC UK,Demis Hassabis: AI must not 'move fast and break things',https://www.bbc.co.uk/news/technology-67172229?at_medium=RSS&at_campaign=KARANGA,https://da.gd/CwBVK8
BBC UK,Scotland strikes to close schools as pay dispute goes on,https://www.bbc.co.uk/news/uk-scotland-67273011?at_medium=RSS&at_campaign=KARANGA,https://da.gd/AzDwX
BBC UK,Channing Tatum and Zoe Kravitz engaged - US media,https://www.bbc.co.uk/news/entertainment-arts-67281208?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Jv8hx
BBC UK,Temu adverts banned for sexualising a child and objectifying women,https://www.bbc.co.uk/news/technology-67272541?at_medium=RSS&at_campaign=KARANGA,https://da.gd/yL3Gdw
BBC UK,Zimbabwe's cholera crisis fuelled by chronic water shortages,https://www.bbc.co.uk/news/world-africa-67198511?at_medium=RSS&at_campaign=KARANGA,https://da.gd/c6rb5o
BBC UK,'Crypto King's' grilling concludes in FTX fraud trial,https://www.bbc.co.uk/news/world-us-canada-67272395?at_medium=RSS&at_campaign=KARANGA,https://da.gd/KzmFXe
BBC UK,FBI director warns antisemitism in US reaching 'historic levels',https://www.bbc.co.uk/news/world-us-canada-67281042?at_medium=RSS&at_campaign=KARANGA,https://da.gd/fgu9bC
BBC UK,The Papers: 'Cummings feels the heat' and 'let elderly accept fate',https://www.bbc.co.uk/news/blogs-the-papers-67281086?at_medium=RSS&at_campaign=KARANGA,https://da.gd/HFqfVc
BBC UK,The flashing warning sign that is worrying investors,https://www.bbc.co.uk/news/business-67262339?at_medium=RSS&at_campaign=KARANGA,https://da.gd/gKzJE
BBC UK,'We failed - why our dream eco-business collapsed',https://www.bbc.co.uk/news/business-66935496?at_medium=RSS&at_campaign=KARANGA,https://da.gd/B3Jet
BBC UK,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,https://www.bbc.co.uk/news/world-middle-east-67264703?at_medium=RSS&at_campaign=KARANGA,https://da.gd/vtKqi
