feed,title,long_url,short_url
NPR,Up First briefing: Maui fire rescue; Alabama voting districts; no more boring salads,https://www.npr.org/2023/08/14/1193702488/up-first-briefing-maui-fire-recovery-alabama-voting-districts-salad-tips,https://da.gd/3vntNw
