feed,title,long_url,short_url
New York Times US,Judges Block Transgender Care Bans for Minors in Kentucky and Tennessee,https://www.nytimes.com/2023/06/28/us/kentucky-tennessee-transgender-bans-blocked.html,https://da.gd/RHbLt9
New York Times US,A $60 Million Bribe. A $1.3 Billion Bailout. What Should the Sentence Be?,https://www.nytimes.com/2023/06/29/us/ohio-speaker-bribery.html,https://da.gd/87hUvD
New York Times US,"Smoky Skies Menace U.S. Cities, Driving Residents Indoors",https://www.nytimes.com/2023/06/28/us/canada-wildfire-smoke-air-quality-midwest.html,https://da.gd/oEBU4
New York Times US,How Migrants Flown to Martha’s Vineyard Came to Call It Home,https://www.nytimes.com/2023/06/28/us/migrants-desantis-marthas-vineyard.html,https://da.gd/mlGSsm
New York Times US,Republican Presidential Candidates Hail the Affirmative Action Decision,https://www.nytimes.com/2023/06/29/us/politics/affirmative-action-republican-reactions.html,https://da.gd/YtEB5D
New York Times US,Homelessness in L.A. Increases by 9%,https://www.nytimes.com/2023/06/29/us/homelessness-los-angeles.html,https://da.gd/AvOI
New York Times US,College Admissions Are Changing. What Do You Want to Know?,https://www.nytimes.com/2023/06/29/us/college-admissions-callout.html,https://da.gd/lxdml
New York Times US,The College Application Essay Will Become a Place to Talk About Race,https://www.nytimes.com/2023/06/29/us/politics/college-application-essay-race.html,https://da.gd/gyZ9X
New York Times US,Air Quality in Toronto Is Among the Worst in the World,https://www.nytimes.com/2023/06/29/us/toronto-air-quality-fires.html,https://da.gd/UG0zo
New York Times US,Sotomayor and Jackson Write Dissents for Affirmative Action Case,https://www.nytimes.com/2023/06/29/us/politics/affirmative-action-dissent-sotomayor-jackson.html,https://da.gd/rZ0FnZ
New York Times US,"U.S. Asked Ukraine Not to Conduct Covert Attacks in Russia During Rebellion, Officials Say",https://www.nytimes.com/2023/06/29/us/politics/biden-ukraine-russia-rebellion.html,https://da.gd/aQLX
New York Times US,Affirmative Action Ruling May Mean a Drop in Black and Latino Students,https://www.nytimes.com/2023/06/29/us/politics/affirmative-action-college-students-black-latino.html,https://da.gd/BiDv
New York Times US,Koch Network Raises Over $70 Million for Push to Sink Trump,https://www.nytimes.com/2023/06/29/us/politics/koch-network-trump-2024.html,https://da.gd/dVnPaO
New York Times US,Moms for Liberty’s School Board Antagonism Draws G.O.P. Heavyweights,https://www.nytimes.com/2023/06/29/us/politics/moms-for-liberty-republicans.html,https://da.gd/lNsmih
New York Times US,SCOTUS Last Issued a Major Decision on Affirmative Action in 2016,https://www.nytimes.com/2023/06/29/us/politics/fisher-v-university-of-texas-austin.html,https://da.gd/EzvVmy
New York Times US,"Here’s How Americans Feel About Affirmative Action, According to the Polls",https://www.nytimes.com/2023/06/29/us/politics/affirmative-action-polls.html,https://da.gd/wWdyig
New York Times US,Five California State Parks to Visit This Summer,https://www.nytimes.com/2023/06/29/us/california-state-parks-summer.html,https://da.gd/8hfnN
New York Times US,Oregon’s Self-Serve Gas Ban Could Soon End as Bill Heads to Governor,https://www.nytimes.com/2023/06/29/us/oregon-gas-self-service.html,https://da.gd/w5fwN
New York Times US,When Will the Heat End?,https://www.nytimes.com/2023/06/29/us/weather-forecast-heat-temperatures-south.html,https://da.gd/AxCB
New York Times US,Surviving the Texas Heat in Prisons Without Air-Conditioning,https://www.nytimes.com/2023/06/29/us/texas-prisons-heat.html,https://da.gd/fQVlAS
New York Times US,Republicans’ Problem in Attacking Biden: They Helped Pass His Economic Bills,https://www.nytimes.com/2023/06/29/us/politics/biden-economy-republicans.html,https://da.gd/nRrmh
New York Times US,"Chris Printup, Founder of Streetwear Brand Born X Raised, Dies at 42",https://www.nytimes.com/2023/06/28/us/chris-printup-spanto-dead.html,https://da.gd/WooMA3
New York Times US,Mississippi Deputies Are ‘Terminated’ After 2 Black Men Claim Abuse,https://www.nytimes.com/2023/06/28/us/mississippi-officers-fired-lawsuit-black-men.html,https://da.gd/b07qpn
New York Times US,The emerging science of tracing smoke back to wildfires,https://www.nytimes.com/2023/06/28/us/the-emerging-science-of-tracing-smoke-back-to-wildfires.html,https://da.gd/OGj3t5
New York Times US,Biden Has Begun Using a CPAP Machine for Sleep Apnea,https://www.nytimes.com/2023/06/28/us/politics/biden-cpap-sleep-apnea.html,https://da.gd/hoIxWw
New York Times US,Ron DeSantis Helicopter Photo Spurs Questions About Campaign Ethics,https://www.nytimes.com/2023/06/28/us/politics/desantis-texas-helicopter-finance.html,https://da.gd/6MjqJ
