feed,title,long_url,short_url
NPR,A big swath of the U.S. is under red and purple air quality alerts from Canada's smoke,https://www.npr.org/2023/06/29/1184989815/air-quality-midwest-red-purple-alert-canada-wildfires-smoke,https://da.gd/cs6eH
NPR,Read the Supreme Court decision reversing decades of precedent on affirmative action,https://www.npr.org/2023/06/29/1185048706/affirmative-action-supreme-court-opinion,https://da.gd/dHSgP
NPR,16 people are hospitalized after an Amtrak train crashes into a water truck,https://www.npr.org/2023/06/29/1184989807/moorpark-california-train-derailment-amtrak,https://da.gd/rjLCdn
NPR,The Supreme Court rules against USPS in Sunday work case,https://www.npr.org/2023/06/29/1182121772/supreme-court-religious-freedom-postal-worker-decision,https://da.gd/OmSgPj
NPR,"Supreme Court guts affirmative action, effectively ending race-conscious admissions",https://www.npr.org/2023/06/29/1181138066/affirmative-action-supreme-court-decision,https://da.gd/5him4P
NPR,Up First briefing: smoke and heat waves; French protests; gravitational waves,https://www.npr.org/2023/06/29/1184985769/up-first-briefing-smoke-and-heat-waves-french-protests-gravitational-waves,https://da.gd/OI21c
NPR,"Juan Wauters wants to connect with you, no matter what",https://www.npr.org/2023/06/29/1184521095/juan-wauters-new-album-music,https://da.gd/COpHf
NPR,AI-generated text is hard to spot. It could play a big role in the 2024 campaign,https://www.npr.org/2023/06/29/1183684732/ai-generated-text-is-hard-to-spot-it-could-play-a-big-role-in-the-2024-campaign,https://da.gd/nHIM
NPR,Is gun violence an epidemic in the U.S.? Experts and history say it is,https://www.npr.org/2023/06/29/1184731316/gun-violence-epidemic-suicide-mass-shooting-public-health-emergency-chicago,https://da.gd/nuUDDv
NPR,Fatal police shooting of teenager triggers protests and arrests across France,https://www.npr.org/2023/06/29/1184977437/fatal-police-shooting-of-teenager-triggers-protests-and-arrests-across-france,https://da.gd/YMrk9
NPR,What are the odds? A Yankees pitcher throws a prized rarity: the perfect game,https://www.npr.org/2023/06/29/1184972926/yankees-domingo-german-throws-a-perfect-game,https://da.gd/Z4GXFa
NPR,"Presumed human remains and more Titan debris have been recovered, Coast Guard says",https://www.npr.org/2023/06/29/1184970204/presumed-human-remains-and-more-titan-debris-have-been-recovered-coast-guard-say,https://da.gd/FwlNt
NPR,"In the Philippines, a survey shows growing support for gays and lesbians",https://www.npr.org/2023/06/28/1184968364/in-the-philippines-a-survey-shows-growing-support-for-gays-and-lesbians,https://da.gd/Rpod
NPR,Scientists have found signs of a new kind of gravitational wave. It's really big,https://www.npr.org/2023/06/28/1183878163/new-gravitational-wave-supermassive-black-hole,https://da.gd/t0YJhz
NPR,"Opioids are overrated for some common back pain, a study suggests",https://www.npr.org/sections/health-shots/2023/06/28/1184885112/back-pain-relief-opioid-painkillers,https://da.gd/caB6V
