feed,title,long_url,short_url
CNN Top Stories,What should I do if my flight has been canceled or delayed?,https://www.cnn.com/travel/article/what-to-do-flight-canceled-delayed/index.html,https://da.gd/hDwo1V
CNN Top Stories,The hidden dangers of outdoor swimming,https://www.cnn.com/travel/article/swimming-pools-vs-wild-swimming-wellness/index.html,https://da.gd/aQafkC
CNN Top Stories,The real reason to turn on airplane mode when flying,https://www.cnn.com/travel/article/airplane-mode-reasons-why/index.html,https://da.gd/38VZzy
CNN Top Stories,"'I was up to my waist down a hippo's throat.' He survived, and here's his advice",https://www.cnn.com/travel/article/hippo-attack-avoid-survive-paul-templer/index.html,https://da.gd/v7clqJ
CNN Top Stories,'Welcome to the sexy zone': How to go bald gracefully,https://www.cnn.com/style/article/male-pattern-baldness-experience-acceptance/index.html,https://da.gd/eBFMB
CNN Top Stories,Blackpink headline Coachella in Korean hanboks,https://www.cnn.com/style/article/blackpink-coachella-2023-hanboks-lotw/index.html,https://da.gd/whWI
CNN Top Stories,Are we about to see more men in tights?,https://www.cnn.com/style/article/tan-france-lotw-colorful-tights/index.html,https://da.gd/DBz3n
CNN Top Stories,'A definitive backslide.' Inside fashion's worrying runway trend,https://www.cnn.com/style/article/fashion-week-fall-winter-2023-size-diversity-skinny-wegovy/index.html,https://da.gd/vt9IQc
CNN Top Stories,FBI launches app to help identify stolen art,https://www.cnn.com/style/article/fbi-stolen-art-app/index.html,https://da.gd/ntqo
CNN Top Stories,Inside the radical changes being made at Playboy,https://www.cnn.com/style/article/playboy-the-conversation/index.html,https://da.gd/7MimyQ
CNN Top Stories,Fuzzy first photo of a black hole gets a sharp makeover,https://www.cnn.com/2023/04/14/world/sharp-black-hole-image-scn/index.html,https://da.gd/Jf43YW
CNN Top Stories,Paper airplane breaks a world distance record,https://www.cnn.com/2023/04/14/world/paper-airplane-boeing-engineers-world-record-scn/index.html,https://da.gd/hzuBWT
CNN Top Stories,This bat fossil could fill in a piece of the evolutionary puzzle,https://www.cnn.com/2023/04/13/americas/oldest-known-bat-fossils-reveal-new-species-scn/index.html,https://da.gd/xjS0Nd
CNN Top Stories,How long you can use vintage Tupperware,https://www.cnn.com/2023/04/14/health/tupperware-safety-tips-plastic-containers-wellness/index.html,https://da.gd/JABQ
CNN Top Stories,Why we have nightmares and how to stop them,https://www.cnn.com/2020/09/04/health/how-to-stop-nightmares-in-adults-wellness/index.html,https://da.gd/qpCJv
CNN Top Stories,Anti-abortion doctors urge Supreme Court to keep mifepristone restrictions in place,https://www.cnn.com/2023/04/18/politics/abortion-supreme-court-mifepristone-restrictions-filing/index.html,https://da.gd/V32qfk
CNN Top Stories,McCarthy makes plea for Republicans to back debt ceiling plan,https://www.cnn.com/2023/04/18/politics/mccarthy-debt-limit-plan/index.html,https://da.gd/NjimBs
CNN Top Stories,Supreme Court seems sympathetic to postal worker who didn't work Sundays in dispute over religious accommodations,https://www.cnn.com/2023/04/18/politics/groff-dejoy-supreme-court-religious-liberty/index.html,https://da.gd/PF6b4X
CNN Top Stories,"Fulton County, Georgia, jail leadership resigns after inmate's death and accusations of unsanitary conditions",https://www.cnn.com/2023/04/18/us/fulton-county-jail-leadership-resignations-lashawn-thompson-death/index.html,https://da.gd/HXVqMM
CNN Top Stories,He was free for 2 years. Now Crosley Green is back in prison for a crime he says he didn't commit,https://www.cnn.com/2023/04/17/us/crosley-green-prison-return/index.html,https://da.gd/MM6X5t
CNN Top Stories,"Tennessee Air National Guardsman applied to be a hitman online, the FBI says. It was a spoof website and now he's facing charges",https://www.cnn.com/2023/04/17/us/tennessee-air-national-guardsman-hitman-online-application/index.html,https://da.gd/unXqko
CNN Top Stories,Family of victim and survivors of Indianapolis FedEx mass shooting file lawsuit against gun magazine manufacturer and distributors,https://www.cnn.com/2023/04/16/us/lawsuit-indianapolis-fedex-mass-shooting/index.html,https://da.gd/IXpzoG
CNN Top Stories,What it's like for migrants traveling the Darién Gap to America,https://www.cnn.com/audio/podcasts/one-thing/episodes/25b90d5d-25fb-4749-ac3c-afe4015f4db0,https://da.gd/kwcR4o
CNN Top Stories,Mark Cuban on making live-saving drugs more affordable,https://www.cnn.com/audio/podcasts/who-s-talking-to-chris-wallace/episodes/d0fc9faa-fef2-42ce-aaf4-afcb010a577c,https://da.gd/TAPU
CNN Top Stories,One journalist's discovery while on a 26 day walk in America,https://www.cnn.com/audio/podcasts/axe-files/episodes/773d368d-4b79-4bf5-87d3-afe3000e56ea,https://da.gd/snGYs3
