feed,title,long_url,short_url
Al Jazeera,‘We Jews are just arrested; Palestinians are beaten’: Protesters in Germany,https://www.aljazeera.com/news/2024/4/1/we-jews-are-just-arrested-palestinians-are-beaten-german-protesters?traffic_source=rss,https://da.gd/LuDIr
