feed,title,long_url,short_url
NPR,Up First briefing: Trump's Georgia indictment; DA Fani Willis; microbes and kimchi,https://www.npr.org/2023/08/15/1193868101/up-first-briefing-trump-georgia-indictment-fani-willis-kimchi-fermentation,https://da.gd/QnBa
