feed,title,long_url,short_url
NPR,Apple debuts AI features; how plastics became ingrained in our lives,https://www.npr.org/2024/06/11/g-s1-3861/up-first-newsletter-apple-ai-chatgpt-openai-plastic-recycling,https://da.gd/DDNzkI
