feed,title,long_url,short_url
NPR,"SCOTUS takes on Trump immunity case; Gaza death toll surpasses 30,000",https://npr.org/2024/02/29/1234785410/up-first-newsletter-scotus-trump-immunity-gaza-death-toll,https://da.gd/Nb65PH
