feed,title,long_url,short_url
NPR,Up First briefing: Barbenheimer; Trump indictments; Baghdadi raid investigation,https://www.npr.org/2023/07/21/1189196254/up-first-briefing-barbenheimer-trump-indictments-baghdadi-raid-investigation,https://da.gd/OjWK
