feed,title,long_url,short_url
NPR,What to know about the 'Barbenheimer' double feature frenzy,https://www.npr.org/2023/07/21/1189062921/barbie-oppenheimer-barbenheimer-movie-double-feature,https://da.gd/55Fk
NPR,Why can't Canada just put the fires out? Here are 5 answers to key questions,https://www.npr.org/2023/07/21/1188618934/canada-wildfires-answers,https://da.gd/9Mcur
NPR,Pentagon files reveal flaws in U.S. claims about Syrian casualties in Baghdadi raid,https://www.npr.org/2023/07/21/1186437871/pentagon-files-baghdadi-raid-syria-civilian-casualties,https://da.gd/LkQIR
NPR,"Marta, Brazil's soccer superstar, heads to her 6th World Cup. Will it be the winner?",https://www.npr.org/2023/07/21/1188256384/marta-brazil-women-soccer-fifa-world-cup,https://da.gd/EhQk
NPR,The U.S. begins its quest for a World Cup three-peat by taking on Vietnam,https://www.npr.org/2023/07/21/1189034734/us-vietnam-game-world-cup-how-to-watch,https://da.gd/QsS7l
NPR,The White House and big tech companies release commitments on managing AI,https://www.npr.org/2023/07/21/1188831773/the-white-house-and-big-tech-companies-release-commitments-on-managing-ai,https://da.gd/8KIfAz
NPR,وثائق أمريكية تكشف عيوب في إدعاءات البنتاغون عن ضحايا عملية البغدادي,https://www.npr.org/2023/07/21/1188396830/arabic-pentagon-baghdadi-raid-syria-civilian-casualties,https://da.gd/TU4zX
NPR,"'Hi, Doc!' DM'ing the doctor could cost you (or your insurance plan)",https://www.npr.org/sections/health-shots/2023/07/21/1188739567/direct-message-doctor-patient-portal-charge,https://da.gd/hqNUI
NPR,CIA Chief: The uprising in Russia shows 'signs of weakness' in Putin's rule,https://www.npr.org/2023/07/21/1189110621/cia-chief-the-uprising-in-russia-shows-signs-of-weakness-in-putins-rule,https://da.gd/Sh96U
NPR,"Remembering Funny Cide, a gutsy longshot of a horse who nearly won the Triple Crown",https://www.npr.org/2023/07/21/1188901915/remembering-funny-cide-a-gutsy-longshot-of-a-horse-who-nearly-won-the-triple-cro,https://da.gd/YT2Kj
NPR,"Weekly news quiz: From competing AIs to ready-to-strike unions, who's NOT in a fight?",https://www.npr.org/2023/07/21/1188853042/news-quiz-world-cup-marta-ups-strike-fish-teeth,https://da.gd/vnZt
NPR,"Ravaged by Russian troops, Bucha rises from the ashes",https://www.npr.org/2023/07/21/1187045751/russia-ukraine-war-bucha-rebuild,https://da.gd/PWj2
