feed,title,long_url,short_url
NPR,"Iran hails Israel strikes as a 'victory'; Photos of Sudan, 1 year into a brutal war",https://npr.org/2024/04/16/1245005448/up-first-newsletter-iran-reacts-israel-strikes-sudan-war-anniversary,https://da.gd/4xlYE
