feed,title,long_url,short_url
Al Jazeera,Israeli attacks kill more than 50 Palestinians across Gaza,https://www.aljazeera.com/news/2024/7/27/israeli-attacks-kill-more-than-50-palestinians-across-gaza?traffic_source=rss,https://da.gd/QyiDWQ
