feed,title,long_url,short_url
NPR,Up First briefing: Government shutdown looms; extreme heat and hospitals; losing a pet,https://www.npr.org/2023/07/28/1190672298/up-first-briefing-government-shutdown-looms-extreme-heat-and-hospitals-losing-a-,https://da.gd/5B1yn
