feed,title,long_url,short_url
NPR,Up First briefing: Israel Supreme Court ruling; South Korean opposition leader stabbed,https://www.npr.org/2024/01/02/1222448442/up-first-briefing-israel-supreme-court-ruling-south-korean-leader-stabbed,https://da.gd/TgS4H0
