feed,title,long_url,short_url
NPR,Up First briefing: Hurricane Lee grows; Danny Masterson sentenced; Maui needs tourism,https://www.npr.org/2023/09/08/1198255732/up-first-briefing-hurricane-lee-grows-danny-masterson-sentenced-maui-needs-touri,https://da.gd/XSqpL
