feed,title,long_url,short_url
NPR,Up First briefing: Climate-conscious buildings; Texas abortion bans; GMO mosquitoes,https://www.npr.org/2023/07/20/1188881429/up-first-briefing-climate-change-texas-abortion-ban-mosquitoes-malaria,https://da.gd/ROvWu
