feed,title,long_url,short_url
Al Jazeera,UN chief tells Israel to halt ‘illegal settlements’ in Palestine,https://www.aljazeera.com/news/2023/6/20/un-chief-tells-israel-to-halt-illegal-settlements-in-palestine,https://da.gd/Dyj5tb
Al Jazeera,"Russia-Ukraine war: List of key events, day 482",https://www.aljazeera.com/news/2023/6/20/russia-ukraine-war-list-of-key-events-day-482,https://da.gd/Od5mSq
Al Jazeera,Nigeria’s Tinubu removes security chiefs in major reshuffle,https://www.aljazeera.com/news/2023/6/20/nigerias-tinubu-removes-security-chiefs-in-major-reshuffle,https://da.gd/LYeeFX
Al Jazeera,Families seek UN help over Australia’s notorious refugee policies,https://www.aljazeera.com/news/2023/6/20/families-seek-un-help-over-australias-notorious-refugee-policies,https://da.gd/U5S8gC
Al Jazeera,"Teen killed in Brazil school shooting, authorities say",https://www.aljazeera.com/news/2023/6/19/teen-killed-in-brazil-school-shooting-authorities-say,https://da.gd/rtpCT
Al Jazeera,Anti-corruption advocate flees Honduras after receiving threats,https://www.aljazeera.com/news/2023/6/19/anti-corruption-advocate-flees-honduras-after-receiving-threats,https://da.gd/QIILI
Al Jazeera,Russia plotted to kill defector in Florida: Report,https://www.aljazeera.com/news/2023/6/19/russia-plotted-to-kill-defector-in-florida-report,https://da.gd/6nNNN5
Al Jazeera,"Boris Johnson misled parliament, UK MPs overwhelmingly say",https://www.aljazeera.com/news/2023/6/19/boris-johnson-misled-parliament-uk-mps-overwhelmingly-say,https://da.gd/uvqraB
Al Jazeera,Can the African Union be part of the G20?,https://www.aljazeera.com/program/inside-story/2023/6/19/can-the-african-union-be-part-of-g20,https://da.gd/CmTr3
Al Jazeera,South Africa leader hails ‘historic’ Ukraine peace mission,https://www.aljazeera.com/news/2023/6/19/south-africa-leader-hails-historic-ukraine-peace-mission,https://da.gd/PQFo1U
Al Jazeera,"Tornadoes kill one, injure dozens as southern US faces heatwave",https://www.aljazeera.com/news/2023/6/19/tornadoes-kill-one-injure-dozens-as-southern-us-faces-heatwave,https://da.gd/Fmi0
Al Jazeera,UN adopts first ‘historic’ treaty to protect high seas,https://www.aljazeera.com/news/2023/6/19/un-adopts-historic-high-seas-treaty,https://da.gd/oN9xo
Al Jazeera,DRC opposition candidate threatens to boycott December vote,https://www.aljazeera.com/news/2023/6/19/drc-opposition-candidate-threatens-to-boycott-december-vote,https://da.gd/7bHS8
Al Jazeera,Paris Air Show kicks off with record order from India’s IndiGo,https://www.aljazeera.com/economy/2023/6/19/paris-air-show-kicks-off-with-record-order-from-indias-indigo,https://da.gd/Hl06q
Al Jazeera,Brazil’s Lula to discuss trade deal with Macron on France visit,https://www.aljazeera.com/news/2023/6/19/brazils-lula-to-discuss-trade-deal-with-macron-on-france-visit,https://da.gd/9kkRY1
Al Jazeera,Canada’s coach calls for more resources ahead of 2026 World Cup,https://www.aljazeera.com/news/2023/6/19/canadas-coach-calls-for-more-resources-ahead-of-2026-world-cup,https://da.gd/4uIB
Al Jazeera,Search for missing Titanic tourist sub continues in Atlantic,https://www.aljazeera.com/news/2023/6/19/search-underway-as-titanic-tourist-sub-goes-missing-in-atlantic,https://da.gd/xgMMn
Al Jazeera,Judge says Trump team cannot release evidence in documents case,https://www.aljazeera.com/news/2023/6/19/judge-says-trump-team-cannot-release-evidence-in-documents-case,https://da.gd/twJ9W
Al Jazeera,"Donors pledge nearly $1.5bn for Sudan crisis response, UN says",https://www.aljazeera.com/news/2023/6/19/germany-qatar-pledge-tens-of-millions-of-dollars-for-sudan-aid,https://da.gd/IZktt
Al Jazeera,Moldova bans pro-Russian Shor party after months of protests,https://www.aljazeera.com/news/2023/6/19/moldova-bans-pro-russian-shor-party,https://da.gd/3Dvpb
Al Jazeera,"Does Prigozhin, Russia’s Wagner chief, have political ambitions?",https://www.aljazeera.com/features/2023/6/19/can-wagners-founder-break-out-as-a-politician,https://da.gd/AQ4i
Al Jazeera,Russia’s Navalny defends himself over ‘extremism charges’,https://www.aljazeera.com/news/2023/6/19/russias-navalny-defends-himself-over-extremism-charges,https://da.gd/efUCKX
Al Jazeera,"What is Juneteenth, and what’s new this year?",https://www.aljazeera.com/news/2023/6/19/what-is-juneteenth-and-whats-new-this-year,https://da.gd/eHP0
Al Jazeera,UK’s Boris Johnson to be judged over lockdown-flouting parties,https://www.aljazeera.com/news/2023/6/19/british-lawmakers-to-decide-if-boris-johnson-misled-parliament,https://da.gd/r4s14g
Al Jazeera,Reimagining global leadership: Not who but how,https://www.aljazeera.com/opinions/2023/6/19/reimagining-global-leadership-not-who-but-how,https://da.gd/3nRfj
