feed,title,long_url,short_url
New York Times US,"Kevin Phillips, 82, Dies; Predicted the G.O.P. Resurgence",https://www.nytimes.com/2023/10/10/us/politics/kevin-phillips-dead.html,https://da.gd/xKzP
