feed,title,long_url,short_url
BBC UK,Terminator 2 song plays at Navalny's burial,https://www.bbc.co.uk/news/world-europe-68445602,https://da.gd/EmUCh
BBC UK,How a BBC interview helped create a Disney series,https://www.bbc.co.uk/news/world-africa-68448857,https://da.gd/AQJ6Sr
BBC UK,Guardiola calls for calm heads in Manchester derby,https://www.bbc.co.uk/sport/football/68395537,https://da.gd/gLo6
