feed,title,long_url,short_url
NPR,Up First briefing: Romney won't run again; prepare for hurricanes; immigration growth,https://www.npr.org/2023/09/14/1199438419/up-first-briefing-romney-wont-run-again-prepare-for-hurricanes-immigration-growt,https://da.gd/JS0XVD
