feed,title,long_url,short_url
NPR,Up First Briefing: Teflon Don; ACLU lawsuit; Pee-wee Herman's legacy,https://www.npr.org/2023/08/01/1191252803/up-first-briefing-donald-trump-religious-charter-school-lawsuit-pee-wee-herman,https://da.gd/bDTZa
