feed,title,long_url,short_url
NPR,Up First briefing: Florida evacuations; summer COVID wave; how to beat jet lag,https://www.npr.org/2023/08/29/1196527205/up-first-briefing-hurricane-idalia-summer-covid-wave-how-to-beat-jet-lag,https://da.gd/Cn37L
