feed,title,long_url,short_url
NPR,Up First briefing: Trump's GOP support; ICE detention conditions; Senate selfie quest,https://www.npr.org/2023/08/16/1194121303/up-first-briefing-trump-gop-support-ice-detention-report-senate-selfies,https://da.gd/xzra4B
