feed,title,long_url,short_url
NPR,Updated timeline for attempted Trump assassination; crypto’s impact on the election,https://www.npr.org/2024/07/30/g-s1-14312/up-first-newsletter-fbi-trump-attempted-assassination-investigation-crypto-arizona-election,https://da.gd/xRjflo
