feed,title,long_url,short_url
NPR,"Amid lawsuits, new autopsies link Texas prisoner deaths to extreme heat",https://www.npr.org/2024/07/30/nx-s1-5049791/amid-lawsuits-new-autopsies-link-texas-prisoner-deaths-to-extreme-heat,https://da.gd/o1NYL
NPR,It’s taken 2 years to get the Kids Online Safety Act to this point,https://www.npr.org/2024/07/30/nx-s1-5056195/its-taken-2-years-to-get-the-kids-online-safety-act-to-this-point,https://da.gd/8EHHh
NPR,Illegal crossings hit Biden-era low as migrants wait longer for entry,https://www.npr.org/2024/07/30/nx-s1-5051615/border-migrant-crossings-mexico-us-illegal-cbpone,https://da.gd/TUAiXr
NPR,Washington Post CEO accused in court of deceiving police about U.K. hacking scandal,https://www.npr.org/2024/07/30/nx-s1-5055648/washington-post-will-lewis-phone-hacking-scandal,https://da.gd/4gZo
NPR,"‘Mi amor’: A nurse treated her mom, ailing with cancer, with unusual gentleness",https://www.npr.org/2024/07/30/nx-s1-5056280/kindness-nurse-cancer-hospital-hospice,https://da.gd/xIv2o
NPR,Older adults are often misdiagnosed. Specialized ERs and trained clinicians can help,https://www.npr.org/sections/shots-health-news/2024/07/30/nx-s1-5056200/misdiagnosis-older-adults-geriatric-emergency-department,https://da.gd/vwpCo
NPR,Arizona holds congressional primaries today. Trump's influence looms large,https://www.npr.org/2024/07/30/nx-s1-5056296/arizona-holds-congressional-primaries-today-trumps-influence-looms-large,https://da.gd/n9Bh
NPR,We went to Pennsylvania to ask voters how they’re feeling. Here’s what we learned,https://www.npr.org/2024/07/30/g-s1-14193/harris-trump-election-voters-pennsylvania,https://da.gd/lYBM
NPR,Trump may be a star on TikTok but Republicans aren't following his lead,https://www.npr.org/2024/07/30/nx-s1-5025145/trump-tik-tok-conservatives-influencer-2024-election,https://da.gd/S3nWz6
NPR,What went wrong with the U.S.-built floating pier designed to get aid into Gaza,https://www.npr.org/2024/07/30/nx-s1-5050708/what-went-wrong-with-the-u-s-built-floating-pier-designed-to-get-aid-into-gaza,https://da.gd/KBpVFG
