feed,title,long_url,short_url
NPR,Up First briefing: Trump skips GOP debate; FTC sues Amazon; prepare for student loans,https://www.npr.org/2023/09/27/1201962741/up-first-briefing-trump-skips-gop-debate-ftc-sues-amazon-student-loan-repayment,https://da.gd/XONC
